year,paper,authors,ratings,decisions,institution,csranking,categories,authors_citations,authors_publications,authors_hindex,arxiv
2020,Visual Explanation for Deep Metric Learning,Sijie Zhu;Taojiannan Yang;Chen Chen,5.666666666666667,Reject,"University of North Carolina, Charlotte;University of North Carolina, Charlotte;University of North Carolina, Charlotte",73;73;73,0,61;3;696,25;6;187,5;1;16,True
2020,Continual Learning via Neural Pruning,Siavash Golkar;Micheal Kagan;Kyunghyun Cho,3.0,Reject,Flatiron Institute;Stanford University;New York University,-1;4;25,0,201;919;46450,19;103;272,8;16;52,True
2020,Continual Learning using the SHDL Framework with Skewed Replay Distributions,Amarjot Singh;Jay McClelland,1.0,Reject,Stanford University;Stanford University,4;4,0,362;104,57;9,12;3,False
2020,Goten: GPU-Outsourcing Trusted Execution of Neural Network Training and Prediction,Lucien K.L. Ng;Sherman S.M. Chow;Anna P.Y. Woo;Donald P. H. Wong;Yongjun Zhao,2.6666666666666665,Reject,The Chinese University of Hong Kong;The Chinese University of Hong Kong;The Chinese University of Hong Kong;National Taiwan University,59;59;59;86,0,10;4765;32;171;6,6;174;3;11;6,2;35;2;5;2,False
2020,One-way prototypical networks,Anna Kruspe,4.666666666666667,Reject,German Aerospace Center (DLR),-1,6,95,24,5,True
2020,FLUID FLOW MASS TRANSPORT FOR GENERATIVE NETWORKS,Jingrong Lin;Keegan Lensink;Eldad Haber,2.3333333333333335,Reject,University of British Columbia;University of British Columbia;University of British Columbia,35;35;35,5;4,265;28;905,15;8;71,9;3;14,False
2020,Improving Model Compatibility of Generative Adversarial Networks by Boundary Calibration,Si-An Chen;Chun-Liang Li;Hsuan-Tien Lin,3.0,Reject,National Taiwan University;Carnegie Mellon University;National Taiwan University,86;1;86,5;4,22;1278;3098,5;90;104,2;18;22,False
2020,Generative Imputation and Stochastic Prediction,Mohammad Kachuee;Kimmo Kärkkäinen;Orpaz Goldstein;Sajad Darabi;Majid Sarrafzadeh,6.0,Reject,"University of California, Los Angeles;University of California, Los Angeles;University of California, Los Angeles;University of California, Los Angeles;University of California, Los Angeles",20;20;20;20;20,0,93;25;24;58;9209,17;10;11;13;637,4;3;3;4;46,True
2020,Denoising Improves Latent Space Geometry in Text Autoencoders,Tianxiao Shen;Jonas Mueller;Regina Barzilay;Tommi Jaakkola,5.0,Reject,Massachusetts Institute of Technology;Amazon;Massachusetts Institute of Technology;Massachusetts Institute of Technology,2;-1;2;2,3;4;1,340;57;12076;22299,13;16;234;293,3;3;56;69,False
2020,Information-Theoretic Local Minima Characterization and Regularization,Zhiwei Jia;Hao Su,4.0,Reject,"University of California, San Diego;University of California, San Diego",11;11,1;8,3;17303,5;48,1;15,False
2020,Wider Networks Learn Better Features,Dar Gilboa;Guy Gur-Ari,2.3333333333333335,Reject,Columbia University;Google,15;-1,0,65;1158,8;21,4;14,True
2020,GENERALIZATION GUARANTEES FOR NEURAL NETS VIA HARNESSING THE LOW-RANKNESS OF JACOBIAN,Samet Oymak;Zalan Fabian;Mingchen Li;Mahdi Soltanolkotabi,3.0,Reject,"University of California, Riverside;University of Southern California;University of California, Riverside;University of Southern California",59;31;59;31,8,8;20;86;2866,11;8;16;56,2;2;5;20,False
2020,Implicit competitive regularization in GANs,Florian Schaefer;Hongkai Zheng;Anima Anandkumar,5.25,Reject,California Institute of Technology;Shanghai Jiao Tong University;California Institute of Technology,143;53;143,5;4,339;1;5451,51;1;187,9;1;38,False
2020,Efficient Content-Based Sparse Attention with Routing Transformers,Aurko Roy*;Mohammad Taghi Saffar*;David Grangier;Ashish Vaswani,4.0,Reject,Google;Google;Google;Google,-1;-1;-1;-1,3,1078;22;5166;11736,21;13;64;52,10;3;25;22,False
2020,Implicit Rugosity Regularization via Data Augmentation,Daniel LeJeune;Randall Balestriero;Hamid Javadi;Richard G. Baraniuk,3.0,Reject,Rice University;Rice University;Rice University;Rice University,84;84;84;84,8,19;115;94;30222,12;38;34;661,3;5;6;84,True
2020,Balancing Cost and Benefit with Tied-Multi Transformers,Raj Dabre;Raphael Rubino;Atsushi Fujita,2.6666666666666665,Reject,"National Institute of Information and Communications Technology (NICT), National Institute of Advanced Industrial Science and Technology;National Institute of Information and Communications Technology (NICT), National Institute of Advanced Industrial Science and Technology;",-1;-1;-1,3,285;435;209,43;50;48,8;12;7,False
2020,Learning to Learn Kernels with Variational Random Features,Haoliang Sun;Yingjun Du;Jun Xu;Yilong Yin;Xiantong Zhen;Ling Shao,6.666666666666667,Reject,Shandong University;Beihang University;Nankai University;Shandong University;Inception Institute of Artificial Intelligence;Inception Institute of Artificial Intelligence,154;118;481;154;-1;-1,6,54;3;428;3136;1438;489,15;4;43;262;90;97,3;1;5;28;20;10,False
2020,Learning Numeral Embedding,Chengyue Jiang;Zhonglin Nian;Kaihao Guo;Shanbo Chu;Yinggong Zhao;Libin Shen;Kewei Tu,5.0,Reject,ShanghaiTech University;ShanghaiTech University;ShanghaiTech University;Leyantech;Leyantech;Leyantech;ShanghaiTech University,481;481;481;-1;-1;-1;481,3,12;0;0;7;293;1514;470,10;1;2;3;20;34;58,2;0;0;2;4;16;11,False
2020,Label Cleaning with Likelihood Ratio Test,Songzhu Zheng;Pengxiang Wu;Aman Goswami;Mayank Goswami;Dimitris Metaxas;Chao Chen,4.666666666666667,Reject,"State University of New York, Stony Brook;;;;Rutgers University;State University of New York, Stony Brook",41;-1;-1;-1;34;41,11;1,0;0;8;25;21839;96,3;3;4;18;659;83,0;0;2;4;74;4,False
2020,Fast Task Adaptation for Few-Shot Learning,Yingying Zhang;Qiaoyong Zhong;Di Xie;Shiliang Pu,4.0,Reject,Hikvision Research Institute;Hikvision Research Institute;Hikvision Research Institute;Hikvision Research Institute,-1;-1;-1;-1,6;8,93;201;2;827,49;12;3;78,5;6;1;13,False
2020,Using Objective Bayesian Methods to Determine the Optimal Degree of Curvature within the Loss Landscape,Devon Jarvis;Richard Klein;Benjamin Rosman,2.6666666666666665,Reject,University of the Witwatersrand;;University of the Witwatersrand,481;-1;481,11,3;503;454,20;176;78,1;10;12,False
2020,VIDEO AFFECTIVE IMPACT PREDICTION WITH MULTIMODAL FUSION AND LONG-SHORT TEMPORAL CONTEXT,Yin Zhao;Longjun Cai;Chaoping Tu;Jie Zhang;Wu Wei,1.6666666666666667,Reject,Alibaba Group;Alibaba Group;Alibaba Group;South China University of Technology;South China University of Technology,-1;-1;-1;481;481,0,80;6;14;41;33,30;8;4;36;81,3;2;1;3;3,False
2020,UNITER: Learning UNiversal Image-TExt Representations,Yen-Chun Chen;Linjie Li;Licheng Yu;Ahmed El Kholy;Faisal Ahmed;Zhe Gan;Yu Cheng;Jingjing Liu,6.0,Reject,Microsoft;Microsoft;Microsoft;Microsoft;Microsoft;Microsoft;Microsoft;Microsoft,-1;-1;-1;-1;-1;-1;-1;-1,3,294;112;961;694;149;76;169;279,11;8;30;35;17;6;31;41,6;3;13;10;4;3;6;6,False
2020,Knowledge Graph Embedding: A Probabilistic Perspective and Generalization Bounds,Ondrej Kuzelka;Yuyi Wang,3.3333333333333335,Reject,Czech Technical University in Prague;Swiss Federal Institute of Technology,323;10,10;1;8,284;310,79;61,10;12,False
2020,BUZz: BUffer Zones for defending  adversarial examples in image classification,Phuong Ha Nguyen*;Kaleel Mahmood*;Lam M. Nguyen;Thanh Nguyen;Marten van Dijk,2.3333333333333335,Reject,University of Connecticut;University of Connecticut;International Business Machines;Iowa State University;University of Connecticut,154;154;-1;172;154,4,502;95;451;77;8435,58;13;27;15;185,13;5;9;5;43,False
2020,Domain Aggregation Networks for Multi-Source Domain Adaptation,Junfeng Wen;Russell Greiner;Dale Schuurmans,5.0,Reject,University of Alberta;University of Alberta;University of Alberta,100;100;100,8,160;10796;193,16;330;37,7;41;8,True
2020,Privacy-preserving Representation Learning by Disentanglement,Tassilo Klein;Moin Nabi,1.6666666666666667,Reject,SAP;SAP,323;323,0,612;3,43;4,10;1,False
2020,Angular Visual Hardness,Beidi Chen;Weiyang Liu;Animesh Garg;Zhiding Yu;Anshumali Shrivastava;Jan Kautz;Anima Anandkumar,5.666666666666667,Reject,Rice University;Georgia Institute of Technology;Stanford University;NVIDIA;Rice University;NVIDIA;California Institute of Technology,84;13;4;-1;84;-1;143,0,96;2060;1040;2476;1135;14819;5451,16;62;79;61;101;304;187,5;15;20;15;16;60;38,False
2020,Autoencoders and Generative Adversarial Networks for Imbalanced Sequence Classification,Stephanie Ger;Diego Klabjan,3.0,Reject,Northwestern University;Northwestern University,44;44,5;4,3;2780,5;219,1;27,True
2020,Multiagent Reinforcement Learning in Games with an Iterated Dominance Solution,Yoram Bachrach;Tor Lattimore;Marta Garnelo;Julien Perolat;David Balduzzi;Thomas Anthony;Satinder Singh;Thore Graepel,4.0,Reject,Google;Google;Google;Google;Google;Google;Google;Google,-1;-1;-1;-1;-1;-1;-1;-1,1,2786;842;952;694;2521;137;88;19274,137;67;23;38;61;84;28;161,30;17;11;16;21;6;6;45,False
2020,Blockwise Adaptivity:  Faster Training and Better Generalization in Deep Learning,Shuai Zheng;James T. Kwok,3.3333333333333335,Reject,Amazon;The Hong Kong University of Science and Technology,-1;39,9;8,2971;9752,31;197,15;51,True
2020,Self-Educated Language Agent with Hindsight Experience Replay for Instruction Following,Geoffrey Cideron;Mathieu Seurin;Florian Strub;Olivier Pietquin,5.0,Reject,INRIA;INRIA;Google;Google,-1;-1;-1;-1,8,4;41;1184;3468,2;6;23;193,1;3;13;30,False
2020,Policy path programming,Daniel McNamee,2.5,Reject,University College London,50,8,332,24,8,False
2020,Extreme Triplet Learning: Effectively Optimizing Easy Positives and Hard Negatives,Hong Xuan;Robert Pless,4.666666666666667,Reject,George Washington University;George Washington University,205;205,0,45;5225,14;191,2;32,False
2020,MONET: Debiasing Graph Embeddings via the Metadata-Orthogonal Training Unit,John Palowitch;Bryan Perozzi,5.0,Reject,;,-1;-1,7;10,147;4580,14;51,5;19,True
2020,DYNAMIC SELF-TRAINING FRAMEWORK  FOR GRAPH CONVOLUTIONAL NETWORKS,Ziang Zhou;Shenzhong Zhang;Zengfeng Huang,5.0,Reject,Fudan University;Fudan University;Fudan University,79;79;79,10,2;2;375,7;2;37,1;1;11,False
2020,TOWARDS FEATURE SPACE ADVERSARIAL ATTACK,Qiuling Xu;Guanhong Tao;Siyuan Cheng;Lin Tan;Xiangyu Zhang,5.0,Reject,Purdue University;Purdue University;Shanghai Jiao Tong University;Purdue University;Purdue University,27;27;53;27;27,4,15;40;28;134;64794,5;7;19;28;327,2;2;2;6;44,False
2020,DIVA: Domain Invariant Variational Autoencoder,Maximilian Ilse;Jakub M. Tomczak;Christos Louizos;Max Welling,4.0,Reject,"University of Amsterdam;VU University Toronto;Qualcomm Inc, QualComm;University of California - Irvine",172;18;-1;35,5;8,202;1268;1273;28145,9;83;23;329,4;15;12;60,True
2020,Optimal Attacks on Reinforcement Learning Policies,Alessio Russo;Alexandre Proutiere,5.0,Reject,"KTH Royal Institute of Technology, Stockholm, Sweden;KTH Royal Institute of Technology, Stockholm, Sweden",128;128,4,6;4316,17;169,2;39,True
2020,Recurrent Event Network : Global Structure Inference Over Temporal Knowledge Graph,Woojeong Jin;He Jiang;Meng Qu;Tong Chen;Changlin Zhang;Pedro Szekely;Xiang Ren,4.0,Reject,University of Southern California;University of Southern California;University of Montreal;Carnegie Mellon University;University of Southern California;USC/ISI;University of Southern California,31;31;128;1;31;-1;31,10,93;324;504;797;9;130;1380,11;60;40;45;5;29;121,5;9;5;14;2;6;20,True
2020,Continual Learning with Gated Incremental Memories for Sequential Data Processing,Andrea Cossu;Antonio Carta;Davide Bacciu,2.3333333333333335,Reject,Scuola Normale Superiore;University of Pisa;University of Pisa,481;233;233,0,361;40;651,153;30;113,10;4;13,False
2020,Context-Aware Object Detection With Convolutional Neural Networks,Yizhou Yan;Lei Cao;Samuel Madden;Elke Rundensteiner,3.0,Reject,Worcester Polytechnic Institute;Massachusetts Institute of Technology;Massachusetts Institute of Technology;Worcester Polytechnic Institute,172;2;2;172,2,148;7;34124;7902,37;30;367;596,6;2;80;44,False
2020,Resizable Neural Networks,Yichen Zhu;Xiangyu Zhang;Tong Yang;Jian Sun,4.0,Reject,Toronto University;Megvii Technology Inc.;Megvii Technology Inc.;Megvii Technology Inc.,18;-1;-1;-1,0,26;64794;175;3762,11;327;59;223,3;44;8;27,False
2020,SPROUT: Self-Progressing Robust Training,Minhao Cheng;Pin-Yu Chen;Sijia Liu;Shiyu Chang;Cho-Jui Hsieh;Payel Das,4.0,Reject,"University of California, Los Angeles;International Business Machines;International Business Machines;International Business Machines;University of California, Los Angeles;International Business Machines",20;-1;-1;-1;20;-1,4,305;194;298;2991;12827;545,20;44;52;111;168;67,6;6;11;28;41;11,False
2020,FALCON: Fast and Lightweight Convolution for Compressing and Accelerating CNN,Chun Quan;Jun-Gi Jang;Hyun Dong Lee;U Kang,5.0,Reject,Seoul National University;Seoul National University;;Seoul National University,41;41;-1;41,0,54;13;14;5,9;10;11;7,2;2;2;1,True
2020,Conditional Invertible Neural Networks for Guided Image Generation,Lynton Ardizzone;Carsten Lüth;Jakob Kruse;Carsten Rother;Ullrich Köthe,5.75,Reject,Heidelberg University;;Heidelberg University;Heidelberg University;Heidelberg University,205;-1;205;205;205,5,112;13;123;21481;2539,14;4;12;207;98,4;1;4;67;23,False
2020,Domain-Independent Dominance of Adaptive Methods,Pedro Savarese;David McAllester;Sudarshan Babu;Michael Maire,4.0,Reject,Toyota Technological Institute at Chicago;Toyota Technological Institute at Chicago;Toyota Technological Institute at Chicago;University of Chicago,-1;-1;-1;48,3;8,30;21269;61;16144,6;173;13;62,2;54;2;25,False
2020,Potential Flow Generator with $L_2$ Optimal Transport Regularity for Generative Models,Liu Yang;George Em Karniadakis,4.666666666666667,Reject,Brown University;Brown University,67;67,5,1901;24138,202;808,14;72,True
2020,Power up! Robust Graph Convolutional Network based on Graph Powering,Ming Jin;Heng Chang;Wenwu Zhu;Somayeh Sojoudi,3.0,Reject,University of California Berkeley;University of California Berkeley;Tsinghua University;University of California Berkeley,5;5;8;5,4;10,662;13;9430;63,48;5;321;19,14;2;45;5,False
2020,DIME: AN INFORMATION-THEORETIC DIFFICULTY MEASURE FOR AI DATASETS,Peiliang Zhang;Huan Wang;Nikhil Naik;Caiming Xiong;Richard Socher,2.3333333333333335,Reject,University of Pittsburgh;SalesForce.com;SalesForce.com;SalesForce.com;SalesForce.com,79;-1;-1;-1;-1,1,55;226;308;6301;53531,8;60;21;156;180,3;5;8;31;49,False
2020,Improved Detection of Adversarial Attacks via Penetration Distortion Maximization,Shai Rozenberg;Gal Elidan;Ran El-Yaniv,4.0,Reject,Technion;Google;Google,26;-1;-1,4,119;2320;7134,11;73;100,6;21;32,False
2020,X-Forest: Approximate Random Projection Trees for Similarity Measurement,Yikai Zhao;Peiqing Chen;Zidong Zhao;Tong Yang;Jie Jiang;Bin Cui;Gong Zhang;Steve Uhlig,2.3333333333333335,Reject,Peking University;Peking University;Peking University;;Peking University;Peking University;Huawei Technologies Ltd.;Queen Mary University London,22;22;22;-1;22;22;-1;233,0,56;37;32;175;0;154;51;1,8;8;12;59;6;41;50;6,2;3;2;8;0;3;4;1,False
2020,Out-of-Distribution Image Detection Using the Normalized Compression Distance,Sehun Yu;Donga Lee;Hwanjo Yu,4.0,Reject,POSTECH;POSTECH;POSTECH,118;118;118,0,2;0;3297,2;2;147,1;0;28,False
2020,A Deep Recurrent Neural Network via Unfolding Reweighted l1-l1 Minimization,Huynh Van Luong;Duy Hung Le;Nikos Deligiannis,5.666666666666667,Reject,Vrije Universiteit Brussel;Vrije Universiteit Brussel;Vrije Universiteit Brussel,481;481;481,8,233;1;1082,36;10;144,9;1;16,False
2020,Meta-Learning for Variational Inference,Ruqi Zhang;Yingzhen Li;Chris De Sa;Sam Devlin;Cheng Zhang,4.666666666666667,Reject,Cornell University;Microsoft;Cornell University;Microsoft;Microsoft,7;-1;7;-1;-1,11;5;6,42;1007;0;655;160,13;43;1;73;112,3;14;0;12;7,False
2020,All Simulations Are Not Equal: Simulation Reweighing for Imperfect Information Games,Qucheng Gong;Yuandong Tian,2.3333333333333335,Reject,Facebook;Facebook,-1;-1,0,126;2498,8;85,4;25,False
2020,GRASPEL: GRAPH SPECTRAL LEARNING AT SCALE,Yongyu Wang;Zhiqiang Zhao;Zhuo Feng,3.3333333333333335,Reject,Michigan Technological University;Michigan Technological University;Stevens Institute of Technology,323;323;154,10,43;11;56,15;12;21,3;2;4,False
2020,Latent Variables on Spheres for Sampling and Inference,Deli Zhao;Jiapeng Zhu;Bo Zhang,4.333333333333333,Reject,;;Xiaomi,-1;-1;-1,5;1,44;497;151,17;15;97,4;4;6,False
2020,Ladder Polynomial Neural Networks,Li-Ping Liu;Ruiyuan Gu;Xiaozhe Hu,5.0,Reject,Tufts University;Tufts University;Tufts University,172;172;172,0,15;0;578,14;1;87,2;0;13,False
2020,Universal Safeguarded Learned Convex Optimization with Guaranteed Convergence,Howard Heaton;Xiaohan Chen;Zhangyang Wang;Wotao Yin,3.0,Reject,"University of California, Los Angeles;Texas A&M;Texas A&M;Alibaba Group",20;44;44;-1,9,3;12;2947;17461,6;6;167;221,1;2;28;56,False
2020,Knockoff-Inspired Feature Selection via Generative Models,Marco F. Duarte;Siwei Feng,3.0,Reject,"University of Massachusetts, Amherst;University of Massachusetts, Amherst",28;28,5,8627;104,138;22,36;6,False
2020,Diagnosing the Environment Bias in Vision-and-Language Navigation,Yubo Zhang;Hao Tan;Mohit Bansal,5.0,Reject,"University of North Carolina, Chapel Hill;University of North Carolina, Chapel Hill;University of North Carolina, Chapel Hill",73;73;73,10,37;2015;35,17;227;12,3;25;2,False
2020,Entropy Minimization In Emergent Languages,Eugene Kharitonov;Rahma Chaabouni;Diane Bouchacourt;Marco Baroni,4.75,Reject,Facebook;Facebook;Facebook;University of Trento,-1;-1;-1;18,4,170;66;197;10601,27;17;16;212,9;6;5;44,True
2020,Improving SAT Solver Heuristics with Graph Networks and Reinforcement Learning,Vitaly Kurin;Saad Godil;Shimon Whiteson;Bryan Catanzaro,4.666666666666667,Reject,University of Oxford;NVIDIA;University of Oxford;NVIDIA,50;-1;50;-1,1;10,182;2;5445;9386,11;3;203;73,6;1;38;28,True
2020,Toward Understanding The Effect of Loss Function on The Performance of Knowledge Graph Embedding,Mojtaba Nayyeri;Chengjin Xu;Yadollah Yaghoobzadeh;Hamed Shariat Yazdi;Jens Lehmann,3.25,Reject,University of Bonn;University of Bonn;Microsoft;University of Bonn;University of Bonn,128;128;-1;128;128,1;10,19;42;167;9;13857,14;13;19;8;452,3;3;6;1;44,True
2020,Multi-Precision Policy Enforced Training (MuPPET) : A precision-switching strategy for quantised fixed-point training of CNNs,Aditya Rajagopal;Diederik A. Vink;Stylianos I. Venieris;Christos-Savvas Bouganis,3.0,Reject,Imperial College London;Imperial College London;Samsung;Imperial College London,73;73;-1;73,0,69;0;345;1285,16;2;29;148,5;0;9;19,False
